,index,time_unit,identifier_id,info_id,filename,zmq_version,benchmark,benchmark_type,helics_version_string,helics_version,zmq_version_string,path,compiler_info_string,generator,system,system_version,platform,cxx_compiler,cxx_compiler_version,build_flags_string,host_processor,host_processor_string,date,host_name,executable,num_cpus,mhz_per_cpu,cpu_scaling_enabled,load_avg,library_build_type,run_id,cache_id,type,level,size,num_sharing,benchmark_id,cpu_time,core_type,filter_location,iterations,name,real_time,repetition_index,repetitions,run_name,run_type,threads,federate_count,interface_count,EvCount,message_count,message_size
1803,1803,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,3,0.125,inproc,nan,1,BMring_multiCore/inprocCore/4/real_time,1.0984210000606254,0,0,BMring_multiCore/inprocCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1804,1804,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,4,0.15625,inproc,nan,1,BMring_multiCore/inprocCore/6/real_time,1.6582068999996409,0,0,BMring_multiCore/inprocCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1805,1805,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,5,0.15625,inproc,nan,1,BMring_multiCore/inprocCore/10/real_time,2.6240408999146894,0,0,BMring_multiCore/inprocCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1806,1806,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,6,0.109375,inproc,nan,1,BMring_multiCore/inprocCore/20/real_time,5.680735800182447,0,0,BMring_multiCore/inprocCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1807,1807,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,7,0.21875,zmq,nan,1,BMring_multiCore/zmqCore/2/real_time,6.064460700028576,0,0,BMring_multiCore/zmqCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1808,1808,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,8,0.28125,zmq,nan,1,BMring_multiCore/zmqCore/3/real_time,9.77978990005795,0,0,BMring_multiCore/zmqCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1809,1809,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,9,0.265625,zmq,nan,1,BMring_multiCore/zmqCore/4/real_time,13.467462999979034,0,0,BMring_multiCore/zmqCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1810,1810,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,10,0.3125,zmq,nan,1,BMring_multiCore/zmqCore/6/real_time,21.21712609997485,0,0,BMring_multiCore/zmqCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1811,1811,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,11,0.25,zmq,nan,1,BMring_multiCore/zmqCore/10/real_time,36.3300295000663,0,0,BMring_multiCore/zmqCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1812,1812,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,12,0.203125,zmq,nan,1,BMring_multiCore/zmqCore/20/real_time,76.38695870002266,0,0,BMring_multiCore/zmqCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1813,1813,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,13,0.171875,zmqss,nan,1,BMring_multiCore/zmqssCore/2/real_time,6.367167199961841,0,0,BMring_multiCore/zmqssCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1814,1814,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,14,0.265625,zmqss,nan,1,BMring_multiCore/zmqssCore/3/real_time,9.96095409989357,0,0,BMring_multiCore/zmqssCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1815,1815,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,15,0.375,zmqss,nan,1,BMring_multiCore/zmqssCore/4/real_time,14.160672900034115,0,0,BMring_multiCore/zmqssCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1816,1816,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,16,0.359375,zmqss,nan,1,BMring_multiCore/zmqssCore/6/real_time,24.258794500026852,0,0,BMring_multiCore/zmqssCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1817,1817,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,17,0.296875,zmqss,nan,1,BMring_multiCore/zmqssCore/10/real_time,49.75430050003342,0,0,BMring_multiCore/zmqssCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1818,1818,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,18,0.296875,zmqss,nan,1,BMring_multiCore/zmqssCore/20/real_time,163.57962009997573,0,0,BMring_multiCore/zmqssCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1819,1819,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,19,0.21875,ipc,nan,1,BMring_multiCore/ipcCore/2/real_time,2.9124129000119865,0,0,BMring_multiCore/ipcCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1820,1820,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,20,0.0,ipc,nan,1,BMring_multiCore/ipcCore/3/real_time,168.4925729999086,0,0,BMring_multiCore/ipcCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1821,1821,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,21,0.0,ipc,nan,1,BMring_multiCore/ipcCore/4/real_time,220.3249409000855,0,0,BMring_multiCore/ipcCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1822,1822,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,22,0.09375,tcp,nan,1,BMring_multiCore/tcpCore/2/real_time,3.10484600008931,0,0,BMring_multiCore/tcpCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1823,1823,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,23,0.28125,tcp,nan,1,BMring_multiCore/tcpCore/3/real_time,4.701063000014983,0,0,BMring_multiCore/tcpCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1824,1824,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,24,0.265625,tcp,nan,1,BMring_multiCore/tcpCore/4/real_time,6.623436199966818,0,0,BMring_multiCore/tcpCore/4/real_time,iteration,1,4,nan,nan,nan,nan
1825,1825,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,25,0.25,tcp,nan,1,BMring_multiCore/tcpCore/6/real_time,10.225895799929276,0,0,BMring_multiCore/tcpCore/6/real_time,iteration,1,6,nan,nan,nan,nan
1826,1826,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,26,0.40625,tcp,nan,1,BMring_multiCore/tcpCore/10/real_time,16.86044329998549,0,0,BMring_multiCore/tcpCore/10/real_time,iteration,1,10,nan,nan,nan,nan
1827,1827,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,27,0.390625,tcp,nan,1,BMring_multiCore/tcpCore/20/real_time,56.073098500142805,0,0,BMring_multiCore/tcpCore/20/real_time,iteration,1,20,nan,nan,nan,nan
1828,1828,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,28,0.421875,tcpss,nan,1,BMring_multiCore/tcpssCore/2/real_time,7.755709100048989,0,0,BMring_multiCore/tcpssCore/2/real_time,iteration,1,2,nan,nan,nan,nan
1829,1829,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,29,0.265625,tcpss,nan,1,BMring_multiCore/tcpssCore/3/real_time,5.332753199967556,0,0,BMring_multiCore/tcpssCore/3/real_time,iteration,1,3,nan,nan,nan,nan
1830,1830,s,bm_ringResults2019-11-28_p8BJW.txt,3,bm_ringResults2019-11-28_p8BJW.txt,4.3.1,ringBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.1,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,MSYS Makefiles Windows-10.0.18362:GNU-9.2.0,MSYS Makefiles,Windows,10.0.18362,,GNU,9.2.0,  -O3 -DNDEBUG  $<$<COMPILE_LANGUAGE:CXX>:-std=c++14>,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 15:53:23,SIRIUS,C:\msys64\home\phlpt\HELICS\build_gcc\benchmarks\helics\ringBenchmarks.exe,32,3394,False,[],release,p8BJW,1,Instruction,1,65536000,2,30,0.421875,tcpss,nan,1,BMring_multiCore/tcpssCore/4/real_time,12.178560600033961,0,0,BMring_multiCore/tcpssCore/4/real_time,iteration,1,4,nan,nan,nan,nan
